matcher,context_scenario,armed_with,threat_type,flee_status,body_camera,closest_cluster,first_distance,second_distance,first_vs_second_margin,distance_cluster_0,distance_cluster_1,distance_cluster_2,distance_cluster_3
Expanded matcher,Higher / urban,Gun,Move,Vehicle,True,2,2.6454632218049055,2.718568337356747,0.0731051155518414,2.718568337356747,3.2125264107251024,2.6454632218049055,2.920097576833538
Expanded matcher,Higher / urban,Gun,Point,Foot,False,2,2.5069760851672798,2.5847128248912115,0.07773673972393169,2.5847128248912115,3.072735069175681,2.5069760851672798,2.8180197290765157
Expanded matcher,Higher / urban,Gun,Point,Foot,True,2,2.6339700699906032,2.695280663588031,0.061310593597427854,2.695280663588031,3.2034303103745794,2.6339700699906032,2.9162846114983205
Expanded matcher,Higher / urban,Gun,Point,Missing,False,2,2.5142827423983194,2.5930249443151627,0.07874220191684334,2.5930249443151627,3.0663197208737962,2.5142827423983194,2.8082327181798736
Expanded matcher,Higher / urban,Gun,Point,Missing,True,2,2.640925395903424,2.703252823950265,0.06232742804684088,2.703252823950265,3.197277213302602,2.640925395903424,2.9068284678070277
Expanded matcher,Higher / urban,Gun,Point,Not Fleeing,False,2,2.4300911535291205,2.5084628673307803,0.07837171380165975,2.5084628673307803,2.999741625663402,2.4300911535291205,2.745663386710416
Expanded matcher,Higher / urban,Gun,Point,Not Fleeing,True,2,2.5609006721202863,2.622247781032866,0.061347108912579884,2.622247781032866,3.1334828496135425,2.5609006721202863,2.846427264997218
Expanded matcher,Higher / urban,Gun,Point,Vehicle,False,2,2.4967296812045947,2.581870802897254,0.0851411216926592,2.581870802897254,3.0565543169771625,2.4967296812045947,2.804979745088124
Expanded matcher,Higher / urban,Gun,Point,Vehicle,True,2,2.6242195676074136,2.692555349701792,0.0683357820943784,2.692555349701792,3.187912991396758,2.6242195676074136,2.903685952742147
Expanded matcher,Higher / urban,Gun,Shoot,Foot,False,2,2.4940907818672526,2.5591199302761987,0.06502914840894602,2.5591199302761987,3.0579011046023474,2.4940907818672526,2.799125059605817
Expanded matcher,Higher / urban,Gun,Shoot,Foot,True,2,2.621708997238413,2.6707475144407202,0.04903851720230712,2.6707475144407202,3.1892043072861846,2.621708997238413,2.898030683259013
Expanded matcher,Higher / urban,Gun,Shoot,Missing,False,2,2.5014350771740124,2.567514905939282,0.06607982876526952,2.567514905939282,3.051454569677506,2.5014350771740124,2.789271751784811
Expanded matcher,Higher / urban,Gun,Shoot,Missing,True,2,2.628696765190348,2.678792687121351,0.050095921931002874,2.678792687121351,3.1830237100735257,2.628696765190348,2.8885147822197728
Expanded matcher,Higher / urban,Gun,Shoot,Not Fleeing,False,2,2.41679596802358,2.482083879959964,0.06528791193638384,2.482083879959964,2.9845448867329654,2.41679596802358,2.726267290448774
Expanded matcher,Higher / urban,Gun,Shoot,Not Fleeing,True,2,2.5482880506451147,2.5970248084127996,0.048736757767684935,2.5970248084127996,3.118937820638364,2.5482880506451147,2.82772241932767
Expanded matcher,Higher / urban,Gun,Shoot,Vehicle,False,2,2.4837912226277274,2.5562494544220558,0.07245823179432831,2.5562494544220558,3.0416414405412597,2.4837912226277274,2.785996639661187
Expanded matcher,Higher / urban,Gun,Shoot,Vehicle,True,2,2.61191272358174,2.667997140475883,0.05608441689414301,2.667997140475883,3.173617431402595,2.61191272358174,2.8853523212947247
Expanded matcher,Higher / urban,Gun,Threat,Foot,False,2,2.4872921847645637,2.5764721503613206,0.0891799655967569,2.5764721503613206,3.0679539913884297,2.4872921847645637,2.7975957353005882
Expanded matcher,Higher / urban,Gun,Threat,Foot,True,2,2.615242178154161,2.687379059593551,0.0721368814393899,2.687379059593551,3.1988445791192626,2.615242178154161,2.896553579682149
Expanded matcher,Higher / urban,Gun,Threat,Missing,False,2,2.4946564952939374,2.5848107699154754,0.09015427462153802,2.5848107699154754,3.0615286244870674,2.4946564952939374,2.7877370220599147
Expanded matcher,Higher / urban,Gun,Threat,Missing,True,2,2.6222471789512665,2.6953745907805584,0.07312741182929194,2.6953745907805584,3.192682644209752,2.6222471789512665,2.8870328099903735
Expanded matcher,Higher / urban,Gun,Threat,Not Fleeing,False,2,2.4097793125617764,2.4999708620717445,0.0901915495099681,2.4999708620717445,2.9948440207583147,2.4097793125617764,2.724697072672423
Expanded matcher,Higher / urban,Gun,Threat,Not Fleeing,True,2,2.541634429507192,2.6141254330200323,0.0724910035128401,2.6141254330200323,3.1287946012412395,2.541634429507192,2.8262085697320893
Expanded matcher,Higher / urban,Gun,Threat,Vehicle,False,2,2.4769643561824246,2.573621028295287,0.09665667211286255,2.573621028295287,3.051747889417776,2.4769643561824246,2.784460104771156
Expanded matcher,Higher / urban,Gun,Threat,Vehicle,True,2,2.6054215896479898,2.684645724418423,0.07922413477043344,2.684645724418423,3.1833049066418924,2.6054215896479898,2.88386872392965
Expanded matcher,Higher / urban,Gun,Unclear Threat,Foot,False,2,2.5318998894522613,2.612478551993387,0.08057866254112556,2.612478551993387,3.095720244844994,2.5318998894522613,2.83487700488695
Expanded matcher,Higher / urban,Gun,Unclear Threat,Foot,True,2,2.657703197916204,2.7219187447423727,0.0642155468261687,2.7219187447423727,3.2254842709936824,2.657703197916204,2.9325770875859742
Expanded matcher,Higher / urban,Gun,Unclear Threat,Missing,False,2,2.5391348265363396,2.620702607948679,0.08156778141233945,2.620702607948679,3.0893526279174788,2.5391348265363396,2.82514839235539
Expanded matcher,Higher / urban,Gun,Unclear Threat,Missing,True,2,2.664596574593492,2.729813112222783,0.06521653762929125,2.729813112222783,3.219373325308068,2.664596574593492,2.9231736487293527
Expanded matcher,Higher / urban,Gun,Unclear Threat,Not Fleeing,False,2,2.4557953850164727,2.537063214475689,0.0812678294592164,2.537063214475689,3.0232818012449294,2.4557953850164727,2.7629621554582386
Expanded matcher,Higher / urban,Gun,Unclear Threat,Not Fleeing,True,2,2.585304665039277,2.649620203463158,0.06431553842388116,2.649620203463158,3.1560256332646097,2.585304665039277,2.863117289649844
Expanded matcher,Higher / urban,Gun,Unclear Threat,Vehicle,False,2,2.5217547580238073,2.609666768060946,0.08791201003713889,2.609666768060946,3.079660260748384,2.5217547580238073,2.8219149189383725
Expanded matcher,Higher / urban,Gun,Unclear Threat,Vehicle,True,2,2.648040086105449,2.7192201287641455,0.0711800426586966,2.7192201287641455,3.210073561418383,2.648040086105449,2.9200487241695803
Expanded matcher,Higher / urban,Knife,Accident,Foot,False,2,2.6041575458096733,2.7098939457631346,0.10573639995346129,2.7098939457631346,3.178802776595068,2.6041575458096733,2.910898864224602
Expanded matcher,Higher / urban,Knife,Accident,Foot,True,2,2.726629010592219,2.8155501532805487,0.08892114268832962,2.8155501532805487,3.305306648493149,2.726629010592219,3.006129228682877
Expanded matcher,Higher / urban,Knife,Accident,Missing,False,2,2.6111922833293635,2.7178232414870607,0.10663095815769719,2.7178232414870607,3.1726019160565975,2.6111922833293635,2.901425167695269
Expanded matcher,Higher / urban,Knife,Accident,Missing,True,2,2.733348565134798,2.823182714654095,0.08983414951929714,2.823182714654095,3.299343550746192,2.733348565134798,2.9969565805218052
Expanded matcher,Higher / urban,Knife,Accident,Not Fleeing,False,2,2.530227350705326,2.6372657747947863,0.10703842408946018,2.6372657747947863,3.1083011610659845,2.530227350705326,2.8409090864372466
Expanded matcher,Higher / urban,Knife,Accident,Not Fleeing,True,2,2.6561098780477694,2.745718163843182,0.08960828579541236,2.745718163843182,3.237560973320602,2.6561098780477694,2.938408613382275
Expanded matcher,Higher / urban,Knife,Accident,Vehicle,False,2,2.594294997259332,2.7071833430670877,0.11288834580775564,2.7071833430670877,3.1631646463278145,2.594294997259332,2.8982767939991927
Expanded matcher,Higher / urban,Knife,Accident,Vehicle,True,2,2.7172110280231165,2.812941364716713,0.09573033669359665,2.812941364716713,3.290269825996443,2.7172110280231165,2.9939086686857483
Expanded matcher,Higher / urban,Knife,Attack,Foot,False,2,2.5755525531919417,2.683325186786571,0.10777263359462941,2.683325186786571,3.1578969347082935,2.5755525531919417,2.888119663979399
Expanded matcher,Higher / urban,Knife,Attack,Foot,True,2,2.699322172742478,2.789987728718106,0.09066555597562775,2.789987728718106,3.2852059293634137,2.699322172742478,2.9840770659052875
Expanded matcher,Higher / urban,Knife,Attack,Missing,False,2,2.5826652069857765,2.6913327614263403,0.10866755444056375,2.6913327614263403,3.151654942330698,2.5826652069857765,2.8785709995509783
Expanded matcher,Higher / urban,Knife,Attack,Missing,True,2,2.706109533884489,2.7976900294852465,0.09158049560075732,2.7976900294852465,3.279206279513689,2.706109533884489,2.974836422604334
Expanded matcher,Higher / urban,Knife,Attack,Not Fleeing,False,2,2.5007768547220204,2.609957782735851,0.1091809280138305,2.609957782735851,3.086917890977288,2.5007768547220204,2.817564095654633
Expanded matcher,Higher / urban,Knife,Attack,Not Fleeing,True,2,2.6280704166972018,2.719499420117215,0.09142900342001337,2.719499420117215,3.2170369929051432,2.6280704166972018,2.915844333108258
Expanded matcher,Higher / urban,Knife,Attack,Vehicle,False,2,2.5655800442903485,2.6805877179714503,0.11500767368110187,2.6805877179714503,3.142154760276726,2.5655800442903485,2.8753976021334227
Expanded matcher,Higher / urban,Knife,Attack,Vehicle,True,2,2.6898085808597068,2.787355015439156,0.09754643457944923,2.787355015439156,3.270076678858492,2.6898085808597068,2.9717658239087528
Expanded matcher,Higher / urban,Knife,Flee,Foot,False,2,2.6014468122205234,2.7083053008010345,0.10685848858051106,2.7083053008010345,3.1771691789830534,2.6014468122205234,2.9079569796442355
Expanded matcher,Higher / urban,Knife,Flee,Foot,True,2,2.7240401529379055,2.8140211567615148,0.0899810038236093,2.8140211567615148,3.303735603822489,2.7240401529379055,3.003280629121937
Expanded matcher,Higher / urban,Knife,Flee,Missing,False,2,2.6084888602280207,2.7162392341306254,0.10775037390260467,2.7162392341306254,3.1709651239263623,2.6084888602280207,2.898473667545225
Expanded matcher,Higher / urban,Knife,Flee,Missing,True,2,2.7307660778505585,2.821657854061147,0.09089177621058875,2.821657854061147,3.2977696652801307,2.7307660778505585,2.994099254074671
Expanded matcher,Higher / urban,Knife,Flee,Not Fleeing,False,2,2.527437326556715,2.635633353098878,0.10819602654216309,2.635633353098878,3.106630490946016,2.527437326556715,2.8378946483474787
Expanded matcher,Higher / urban,Knife,Flee,Not Fleeing,True,2,2.65345221884205,2.744150258335295,0.09069803949324484,2.744150258335295,3.2359570385528884,2.65345221884205,2.935494298566545
Expanded matcher,Higher / urban,Knife,Flee,Vehicle,False,2,2.5915739476657156,2.7055931065190095,0.11401915885329394,2.7055931065190095,3.16152296831282,2.5915739476657156,2.8953220843891936
Expanded matcher,Higher / urban,Knife,Flee,Vehicle,True,2,2.714613188692876,2.811410949398472,0.09679776070559587,2.811410949398472,3.2886915980757454,2.714613188692876,2.991048430592393
Expanded matcher,Higher / urban,Knife,Move,Foot,False,2,2.5934789821452684,2.702409826094067,0.10893084394879882,2.702409826094067,3.1721504715492,2.5934789821452684,2.899802214372589
Expanded matcher,Higher / urban,Knife,Move,Foot,True,2,2.7164319370885956,2.8083476167533457,0.09191567966475,2.8083476167533457,3.2989094504448446,2.7164319370885956,2.9953853882727017
Expanded matcher,Higher / urban,Knife,Move,Missing,False,2,2.6005426064478567,2.7103610170701082,0.1098184106222515,2.7103610170701082,3.165936581712794,2.6005426064478567,2.8902921458689277
Expanded matcher,Higher / urban,Knife,Move,Missing,True,2,2.723176653461221,2.8159997001434043,0.09282304668218311,2.8159997001434043,3.29293476818351,2.723176653461221,2.986179738439909
Expanded matcher,Higher / urban,Knife,Move,Not Fleeing,False,2,2.5192354303814257,2.629574953826192,0.11033952344476639,2.629574953826192,3.101497643001755,2.5192354303814257,2.829537969728946
Expanded matcher,Higher / urban,Knife,Move,Not Fleeing,True,2,2.6456410171628977,2.7383319568935485,0.09269093973065079,2.7383319568935485,3.2310296466652764,2.6456410171628977,2.9274162437096702
Expanded matcher,Higher / urban,Knife,Move,Vehicle,False,2,2.583575669539523,2.6996917090412325,0.11611603950170934,2.6996917090412325,3.1564793839718743,2.583575669539523,2.8871316318052296
Expanded matcher,Higher / urban,Knife,Move,Vehicle,True,2,2.70697847760972,2.805732131230706,0.09875365362098609,2.805732131230706,3.283843335106588,2.70697847760972,2.9831208157176206
Expanded matcher,Higher / urban,Knife,Point,Foot,False,2,2.57180596311629,2.676239782698643,0.10443381958235287,2.676239782698643,3.14722130064915,2.57180596311629,2.8832750712346433
Expanded matcher,Higher / urban,Knife,Point,Foot,True,2,2.6957476050116695,2.783173879378238,0.08742627436656836,2.783173879378238,3.274945322191536,2.6957476050116695,2.979388507429095
Expanded matcher,Higher / urban,Knife,Point,Missing,False,2,2.5789289499794026,2.6842684942424118,0.10533954426300918,2.6842684942424118,3.1409580927699765,2.5789289499794026,2.8737103094074357
Expanded matcher,Higher / urban,Knife,Point,Missing,True,2,2.7025439435923158,2.790894985042765,0.08835104145044914,2.790894985042765,3.2689268405122966,2.7025439435923158,2.970133277176634
Expanded matcher,Higher / urban,Knife,Point,Not Fleeing,False,2,2.4969180672942275,2.6026726540460543,0.1057545867518268,2.6026726540460543,3.0759959250063,2.4969180672942275,2.8125979762598083
Expanded matcher,Higher / urban,Knife,Point,Not Fleeing,True,2,2.6243988021613607,2.71250850919837,0.08810970703700916,2.71250850919837,3.2065582606183622,2.6243988021613607,2.9110458804110597
Expanded matcher,Higher / urban,Knife,Point,Vehicle,False,2,2.5618188697345188,2.6734950589434576,0.11167618920893885,2.6734950589434576,3.1314254585650576,2.5618188697345188,2.870531538459958
Expanded matcher,Higher / urban,Knife,Point,Vehicle,True,2,2.686221353376056,2.7805347145017834,0.09431336112572719,2.7805347145017834,3.259768450462989,2.686221353376056,2.9670578112147945
Expanded matcher,Higher / urban,Knife,Shoot,Foot,False,2,2.559247086257021,2.651530464633327,0.09228337837630596,2.651530464633327,3.1327400587099317,2.559247086257021,2.8648108213723162
Expanded matcher,Higher / urban,Knife,Shoot,Foot,True,2,2.6837687841020688,2.7594222716418484,0.07565348753977963,2.7594222716418484,3.2610313128718045,2.6837687841020688,2.9615235579088948
Expanded matcher,Higher / urban,Knife,Shoot,Missing,False,2,2.566404930176921,2.6596337679391446,0.09322883776222346,2.6596337679391446,3.1264478407169034,2.566404930176921,2.8551842056587815
Expanded matcher,Higher / urban,Knife,Shoot,Missing,True,2,2.690595380885437,2.76720965015602,0.0766142692705829,2.76720965015602,3.2549871042460192,2.690595380885437,2.9522123213008915
Expanded matcher,Higher / urban,Knife,Shoot,Not Fleeing,False,2,2.4839805899754697,2.5772581117340345,0.09327752175856485,2.5772581117340345,3.061177762045442,2.4839805899754697,2.793666637576781
Expanded matcher,Higher / urban,Knife,Shoot,Not Fleeing,True,2,2.6120928025972825,2.688132593986634,0.07603979138935157,2.688132593986634,3.192346196596797,2.6120928025972825,2.892758894845367
Expanded matcher,Higher / urban,Knife,Shoot,Vehicle,False,2,2.549210791190558,2.6487601364742015,0.09954934528364356,2.6487601364742015,3.1168708286894984,2.549210791190558,2.851984785924021
Expanded matcher,Higher / urban,Knife,Shoot,Vehicle,True,2,2.674199860879518,2.756760368426908,0.08256050754738986,2.756760368426908,3.245789381771414,2.674199860879518,2.9491181666626236
Expanded matcher,Higher / urban,Knife,Threat,Foot,False,2,2.552622030914629,2.668281793388633,0.11565976247400389,2.668281793388633,3.142553548182409,2.552622030914629,2.8633165806649283
Expanded matcher,Higher / urban,Knife,Threat,Foot,True,2,2.6774518615124285,2.7755225088771467,0.09807064736471816,2.7755225088771467,3.270459868470846,2.6774518615124285,2.9600781379734102
Expanded matcher,Higher / urban,Knife,Threat,Missing,False,2,2.5597984002323466,2.676334378139773,0.11653597790742642,2.676334378139773,3.136281018734024,2.5597984002323466,2.8536849242868665
Expanded matcher,Higher / urban,Knife,Threat,Missing,True,2,2.684294523303604,2.7832648404288145,0.09897031712521054,2.7832648404288145,3.264433117182189,2.684294523303604,2.9507623402943812
Expanded matcher,Higher / urban,Knife,Threat,Not Fleeing,False,2,2.477154245413587,2.594489024557536,0.11733477914394896,2.594489024557536,3.071219923514023,2.477154245413587,2.792134323553996
Expanded matcher,Higher / urban,Knife,Threat,Not Fleeing,True,2,2.6056021172804185,2.70465723649115,0.0990551192107314,2.70465723649115,3.201977009079543,2.6056021172804185,2.891279098005892
Expanded matcher,Higher / urban,Knife,Threat,Vehicle,False,2,2.5425595847724125,2.665528875218849,0.12296929044643656,2.665528875218849,3.1267341253268564,2.5425595847724125,2.8504838217398913
Expanded matcher,Higher / urban,Knife,Threat,Vehicle,True,2,2.667860281222333,2.7728760615973975,0.10501578037506443,2.7728760615973975,3.255262084466932,2.667860281222333,2.9476666636168836
Expanded matcher,Higher / urban,Knife,Unclear Threat,Foot,False,2,2.5961074458751168,2.703065513813388,0.10695806793827112,2.703065513813388,3.1696663774379794,2.5961074458751168,2.8997530197890065
Expanded matcher,Higher / urban,Knife,Unclear Threat,Foot,True,2,2.7189415419486065,2.8089785759812527,0.09003703403264618,2.8089785759812527,3.296520876977014,2.7189415419486065,2.995337763520651
Expanded matcher,Higher / urban,Knife,Unclear Threat,Missing,False,2,2.603163937912781,2.711014781710122,0.10785084379734089,2.711014781710122,3.163447608154477,2.603163937912781,2.89024278941526
Expanded matcher,Higher / urban,Knife,Unclear Threat,Missing,True,2,2.725680048291659,2.8166289452118485,0.09094889692018926,2.8166289452118485,3.2905418577527286,2.725680048291659,2.9861319668702415
Expanded matcher,Higher / urban,Knife,Unclear Threat,Not Fleeing,False,2,2.521941274769905,2.63024879841955,0.10830752364964491,2.63024879841955,3.098956914778977,2.521941274769905,2.829487553503831
Expanded matcher,Higher / urban,Knife,Unclear Threat,Not Fleeing,True,2,2.648217708458596,2.7389790451812366,0.09076133672264053,2.7389790451812366,3.2285908548066184,2.648217708458596,2.927367513181515
Expanded matcher,Higher / urban,Knife,Unclear Threat,Vehicle,False,2,2.586214198386429,2.7003480567629494,0.11413385837652035,2.7003480567629494,3.1539829472510554,2.586214198386429,2.8870822213206226
Expanded matcher,Higher / urban,Knife,Unclear Threat,Vehicle,True,2,2.7094968385183997,2.8063636785024615,0.09686683998406176,2.8063636785024615,3.2814437949833835,2.7094968385183997,2.9830729951617094
Expanded matcher,Higher / urban,Missing,Accident,Foot,False,2,2.6365581672523875,2.7337054432488235,0.09714727599643602,2.7337054432488235,3.1968292533521194,2.6365581672523875,2.9411745377259533
Expanded matcher,Higher / urban,Missing,Accident,Foot,True,2,2.7575910152361085,2.8384754567906127,0.08088444155450425,2.8384754567906127,3.3226468700679535,2.7575910152361085,3.035455221736092
Expanded matcher,Higher / urban,Missing,Accident,Missing,False,2,2.6435066836357013,2.741565871018202,0.09805918738250075,2.741565871018202,3.1906634263684643,2.6435066836357013,2.9317986744247833
Expanded matcher,Higher / urban,Missing,Accident,Missing,True,2,2.7642353055469546,2.846046537477246,0.0818112319302915,2.846046537477246,3.3167149483261062,2.7642353055469546,3.0263714592158624
Expanded matcher,Higher / urban,Missing,Accident,Not Fleeing,False,2,2.563562539156223,2.661727074676985,0.0981645355207621,2.661727074676985,3.126734125326857,2.563562539156223,2.87192268367815
Expanded matcher,Higher / urban,Missing,Accident,Not Fleeing,True,2,2.68788432231946,2.769221639454475,0.08133731713501513,2.769221639454475,3.2552620844669327,2.68788432231946,2.968403719648414
Expanded matcher,Higher / urban,Missing,Accident,Vehicle,False,2,2.626817271664058,2.7310184741492414,0.1042012024851835,2.7310184741492414,3.181279736580473,2.626817271664058,2.9286829528403433
Expanded matcher,Higher / urban,Missing,Accident,Vehicle,True,2,2.748279137336353,2.8358877577398722,0.08760862040351913,2.8358877577398722,3.3076888775188666,2.748279137336353,3.0233532013403703
Expanded matcher,Higher / urban,Missing,Attack,Foot,False,2,2.608308532394382,2.707370368310871,0.0990618359164892,2.707370368310871,3.176042070382474,2.608308532394382,2.9186316412126887
Expanded matcher,Higher / urban,Missing,Attack,Foot,True,2,2.730593825190224,2.813121358840065,0.082527533649841,2.813121358840065,3.302651689313284,2.730593825190224,3.013617659704911
Expanded matcher,Higher / urban,Missing,Attack,Missing,False,2,2.6153321045868516,2.7153070334478357,0.09997492886098414,2.7153070334478357,3.1698358093309613,2.6153321045868516,2.9091831264255803
Expanded matcher,Higher / urban,Missing,Attack,Missing,True,2,2.7373036468920167,2.8207604921803826,0.08345684528836594,2.8207604921803826,3.2966837892344736,2.7373036468920167,3.004467873830031
Expanded matcher,Higher / urban,Missing,Attack,Not Fleeing,False,2,2.534499422572664,2.6346726325727823,0.10017321000011847,2.6346726325727823,3.1054777809920044,2.534499422572664,2.8488318477483903
Expanded matcher,Higher / urban,Missing,Attack,Not Fleeing,True,2,2.660179798627681,2.7432275423636345,0.08304774373595336,2.7432275423636345,3.2348504132833593,2.660179798627681,2.9460691842763875
Expanded matcher,Higher / urban,Missing,Attack,Vehicle,False,2,2.5984617391003995,2.7046572364911503,0.10619549739075085,2.7046572364911503,3.160390279716897,2.5984617391003995,2.9060431576248194
Expanded matcher,Higher / urban,Missing,Attack,Vehicle,True,2,2.721189564799615,2.8105103158071447,0.08932075100752979,2.8105103158071447,3.287602723598692,2.721189564799615,3.00142758962722
Expanded matcher,Higher / urban,Missing,Flee,Foot,False,2,2.633880779898766,2.7321306439318636,0.09824986403309754,2.7321306439318636,3.195204872066767,2.633880779898766,2.938262966292333
Expanded matcher,Higher / urban,Missing,Flee,Foot,True,2,2.7550312522230627,2.836958816032755,0.08192756380969213,2.836958816032755,3.3210840282298943,2.7550312522230627,3.0326341686531286
Expanded matcher,Higher / urban,Missing,Flee,Missing,False,2,2.6408363409801616,2.7399955894481076,0.09915924846794599,2.7399955894481076,3.189035904432041,2.6408363409801616,2.9288777825434202
Expanded matcher,Higher / urban,Missing,Flee,Missing,True,2,2.761681701037817,2.844533933450173,0.08285223241235595,2.844533933450173,3.3151493100373597,2.761681701037817,3.0235419307285776
Expanded matcher,Higher / urban,Missing,Flee,Not Fleeing,False,2,2.5608088342513904,2.6601096641175888,0.09930082986619837,2.6601096641175888,3.1250733095200887,2.5608088342513904,2.868940832213633
Expanded matcher,Higher / urban,Missing,Flee,Not Fleeing,True,2,2.6852581111665237,2.7676670488854365,0.08240893771891278,2.7676670488854365,3.2536668756895404,2.6852581111665237,2.965518882175611
Expanded matcher,Higher / urban,Missing,Flee,Vehicle,False,2,2.624129945739629,2.729442124538958,0.10531217879932875,2.729442124538958,3.1796474115487805,2.624129945739629,2.9257589504221255
Expanded matcher,Higher / urban,Missing,Flee,Vehicle,True,2,2.7457106930871493,2.8343697323324233,0.08865903924527396,2.8343697323324233,3.306118964867017,2.7457106930871493,3.0205208454458
Expanded matcher,Higher / urban,Missing,Move,Foot,False,2,2.626011362644318,2.726286690965263,0.10027532832094543,2.726286690965263,3.1902145377308355,2.626011362644318,2.930192544203122
Expanded matcher,Higher / urban,Missing,Move,Foot,True,2,2.747508856171843,2.831331239839089,0.08382238366724604,2.831331239839089,3.316283121935409,2.747508856171843,3.0248155460954966
Expanded matcher,Higher / urban,Missing,Move,Missing,False,2,2.6329877124396956,2.7341684468989595,0.1011807344592639,2.7341684468989595,3.184035901497759,2.6329877124396956,2.920781428333008
Expanded matcher,Higher / urban,Missing,Move,Missing,True,2,2.75417746920275,2.8389213734043954,0.08474390420164557,2.8389213734043954,3.310339796774818,2.75417746920275,3.015699735366974
Expanded matcher,Higher / urban,Missing,Move,Not Fleeing,False,2,2.552714163316547,2.6541071362992446,0.10139297298269767,2.6541071362992446,3.119970803091721,2.552714163316547,2.8606748479617883
Expanded matcher,Higher / urban,Missing,Move,Not Fleeing,True,2,2.6775396986044,2.7618982890955643,0.08435859049116434,2.7618982890955643,3.248766344357392,2.6775396986044,2.9575228363545447
Expanded matcher,Higher / urban,Missing,Move,Vehicle,False,2,2.6162311989089195,2.723592402880895,0.10736120397197535,2.723592402880895,3.174632621901126,2.6162311989089195,2.917653941610232
Expanded matcher,Higher / urban,Missing,Move,Vehicle,True,2,2.7381626913224215,2.8287370053408916,0.09057431401847005,2.8287370053408916,3.301296295718292,2.7381626913224215,3.0126707859955686
Expanded matcher,Higher / urban,Missing,Point,Foot,False,2,2.6046090604596146,2.7003480567629494,0.09573899630333482,2.7003480567629494,3.165427632699741,2.6046090604596146,2.913837778605139
Expanded matcher,Higher / urban,Missing,Point,Foot,True,2,2.7270602479288866,2.8063636785024615,0.07930343057357492,2.8063636785024615,3.29244545071647,2.7270602479288866,3.0089751314731674
Expanded matcher,Higher / urban,Missing,Point,Missing,False,2,2.6116425817767777,2.7083053008010345,0.09666271902425683,2.7083053008010345,3.159200519615139,2.6116425817767777,2.904373668455554
Expanded matcher,Higher / urban,Missing,Point,Missing,True,2,2.7337787425019084,2.8140211567615143,0.08024241425960588,2.8140211567615143,3.2864590171217807,2.7337787425019084,2.99981118536074
Expanded matcher,Higher / urban,Missing,Point,Not Fleeing,False,2,2.5306920556812416,2.6274560314653583,0.09676397578411677,2.6274560314653583,3.0946213198475054,2.5306920556812416,2.843920329348937
Expanded matcher,Higher / urban,Missing,Point,Not Fleeing,True,2,2.656552562757566,2.736297254619483,0.0797446918619169,2.736297254619483,3.2244295714651936,2.656552562757566,2.9413200406418882
Expanded matcher,Higher / urban,Missing,Point,Vehicle,False,2,2.5947482281014578,2.6976278622819048,0.10287963418044699,2.6976278622819048,3.149723096583053,2.5947482281014578,2.9012284944341578
Expanded matcher,Higher / urban,Missing,Point,Vehicle,True,2,2.7176437598113,2.8037463422560305,0.08610258244473057,2.8037463422560305,3.2773496202317554,2.7176437598113,2.9967661768503264
Expanded matcher,Higher / urban,Missing,Shoot,Foot,False,2,2.5922091147171864,2.6758613674933134,0.08365225277612698,2.6758613674933134,3.1510300630183243,2.5922091147171864,2.895568425348522
Expanded matcher,Higher / urban,Missing,Shoot,Foot,True,2,2.715219573520437,2.782810005443709,0.06759043192327185,2.782810005443709,3.278605710684004,2.715219573520437,2.9912868882259946
Expanded matcher,Higher / urban,Missing,Shoot,Missing,False,2,2.5992761899313845,2.683891211045397,0.08461502111401265,2.683891211045397,3.144774440770394,2.5992761899313845,2.886044405733696
Expanded matcher,Higher / urban,Missing,Shoot,Missing,True,2,2.7219672939897457,2.790532117908905,0.06856482391915941,2.790532117908905,3.272593960669004,2.7219672939897457,2.982068586344753
Expanded matcher,Higher / urban,Missing,Shoot,Not Fleeing,False,2,2.517928119959482,2.602283540981543,0.08435542102206117,2.602283540981543,3.0798927697958733,2.517928119959482,2.8251988860136827
Expanded matcher,Higher / urban,Missing,Shoot,Not Fleeing,True,2,2.64439619862235,2.712135154452644,0.06773895583029388,2.712135154452644,3.2102966251618232,2.64439619862235,2.9232224491698173
Expanded matcher,Higher / urban,Missing,Shoot,Vehicle,False,2,2.582300932081735,2.6731162551859557,0.0908153231042208,2.6731162551859557,3.1352534100667073,2.582300932081735,2.882879234856271
Expanded matcher,Higher / urban,Missing,Shoot,Vehicle,True,2,2.705761878258292,2.7801704951484214,0.07440861689012923,2.7801704951484214,3.2634458618796502,2.705761878258292,2.9790054421841714
Expanded matcher,Higher / urban,Missing,Threat,Foot,False,2,2.5856685167705726,2.6924613241593307,0.10679280738875807,2.6924613241593307,3.1607867668973184,2.5856685167705726,2.8940900650695194
Expanded matcher,Higher / urban,Missing,Threat,Foot,True,2,2.7089759904111697,2.798775705634206,0.08979971522303654,2.798775705634206,3.287983870683933,2.7089759904111697,2.9898558571495593
Expanded matcher,Higher / urban,Missing,Threat,Missing,False,2,2.592753419772094,2.7004418077006145,0.10768838792852042,2.7004418077006145,3.154550492712184,2.592753419772094,2.8845611643238795
Expanded matcher,Higher / urban,Missing,Threat,Missing,True,2,2.715739224179216,2.8064538879396883,0.0907146637604721,2.8064538879396883,3.28198929906165,2.715739224179216,2.9806331294748385
